timestamp,stablecoin_growth_30d_pct,btc_etf_flow_5d_usd,eth_etf_flow_5d_usd,total_market_trend_30d_pct,btc_trend_30d_pct,funding_rate,oi_growth_7d_pct
2023-05-30,-0.7335936538472199,,,,-5.263910463476296,,
2023-05-31,-0.7944678422786455,,,,-3.0565129438020033,,
2023-06-01,-1.0931182809353457,,,,-6.459501371823928,,
2023-06-02,-1.1669466006152263,,,,-6.144698437547369,,
2023-06-03,-0.8243083954169506,,,,-6.134025194395198,,
2023-06-04,-0.7984770074918046,,,,-8.101510187384708,,
2023-06-05,-1.1450526098571778,,,,-10.815232839483924,,
2023-06-06,-1.188773920991204,,,,-4.22094892385182,,
2023-06-07,-1.1747276199998824,,,,-4.804872204386246,,
2023-06-08,-1.3395632568556803,,,,-4.088782974829764,,
2023-06-09,-1.4977742476599554,,,,-4.061560759092342,,
2023-06-10,-1.7607479094935652,,,,-4.180451205882985,,
2023-06-11,-1.5984629035885933,,,,-3.24485790451281,,
2023-06-12,-1.5841001995617665,,,,-3.249601871577068,,
2023-06-13,-1.784247705695008,,,,-3.6532576059844724,,
2023-06-14,-1.8873589913484756,,,,-7.486670785144323,,
2023-06-15,-1.9919060469618777,,,,-5.309456592182238,,
2023-06-16,-1.24091651669741,,,,-3.8700470451123015,,
2023-06-17,-0.8899554445794045,,,,-1.1345096132622912,,
2023-06-18,-1.2467221335938028,,,,-2.0099879986279823,,
2023-06-19,-1.1525111555305112,,,,-0.9522393379486682,,
2023-06-20,-1.1596544064951697,,,,5.8330448358705045,,
2023-06-21,-0.6553831066612226,,,,11.7121247616788,,
2023-06-22,-0.9391076839795232,,,,9.791874314143367,,
2023-06-23,-0.8953617015744708,,,,16.557743720709595,,
2023-06-24,-0.5493212953662896,,,,15.311899051854683,,
2023-06-25,-0.3099143913323221,,,,14.067068275498462,,
2023-06-26,-0.47608294432283094,,,,12.7120193548363,,
2023-06-27,-0.5529850536930225,,,,9.361981115268115,,
2023-06-28,-0.5482043530488312,,,,8.440208534633186,,
2023-06-29,-0.9171768101677191,,,,9.94031284302963,,
2023-06-30,-0.9347814161071444,,,,11.986799140768124,,
2023-07-01,-1.367883162179595,,,,14.050189556017202,,
2023-07-02,-1.3276467522177593,,,,12.386634310467537,,
2023-07-03,-1.3208569672624404,,,,15.098255509394054,,
2023-07-04,-1.1094315358431972,,,,13.46587395045069,,
2023-07-05,-1.0467721527562701,,,,18.56565947093074,,
2023-07-06,-1.0737673352637644,,,,9.788256222530368,,
2023-07-07,-1.3181944893540853,,,,15.206759167086204,,
2023-07-08,-1.222959141605262,,,,14.287617350494997,,
2023-07-09,-1.1435837944696825,,,,13.909382989000974,,
2023-07-10,-0.8485863911355751,,,,17.686323511940817,,
2023-07-11,-1.0260659866134558,,,,18.11552696085521,,
2023-07-12,-1.1890145138389818,,,,17.273797258387226,,
